employee_id,gender,years_of_experience,job_level,industry,company_size,negotiated_salary,employment_type,career_gap_months,num_promotions,primary_caregiver,relocated_for_job,works_overtime,education_level,city_tier,performance_rating,age,domain,monthly_salary_inr
EMP1184,Male,8.7,Senior,Education,Large (500-2000),1,Full-Time,0,2,1,0,0,Graduate,Tier 1,4,28,Customer Support,42267
EMP1185,Male,13.7,Manager,Retail,SME (50-500),1,Full-Time,0,3,0,0,1,Graduate,Tier 1,3,35,Engineering,111403
EMP1186,Female,10.2,Senior,Consulting,Startup (<50),1,Full-Time,6,2,1,0,0,MBA,Tier 2,2,29,Finance,99127
EMP1187,Male,7.5,Senior,Manufacturing,Large (500-2000),1,Full-Time,0,2,0,0,0,Graduate,Tier 1,3,33,Sales,82175
EMP1188,Female,13.3,Manager,Retail,Large (500-2000),0,Full-Time,12,3,1,1,0,Post-Graduate,Tier 1,5,34,Engineering,165479
EMP1189,Female,5.4,Mid,Healthcare,MNC (2000+),0,Contract,0,0,1,0,1,MBA,Tier 2,5,31,Operations,62662
EMP1190,Male,9.8,Senior,Healthcare,Large (500-2000),0,Full-Time,12,2,0,0,1,Graduate,Tier 2,3,33,Finance,70474
EMP1191,Male,7.7,Senior,Healthcare,MNC (2000+),1,Full-Time,0,3,1,1,0,MBA,Tier 1,4,31,Sales,121570
EMP1192,Male,15.3,Manager,Finance & Banking,Startup (<50),0,Full-Time,0,5,0,1,1,Graduate,Tier 3,4,41,Operations,112329
EMP1193,Male,9.7,Senior,Finance & Banking,SME (50-500),1,Full-Time,0,3,0,0,0,MBA,Tier 1,3,32,Operations,86347
EMP1194,Female,10.6,Senior,Education,Large (500-2000),1,Contract,0,1,1,1,0,MBA,Tier 2,3,32,Customer Support,70439
EMP1195,Male,12.0,Senior,Technology,SME (50-500),1,Full-Time,3,3,0,0,0,MBA,Tier 1,2,38,Engineering,149035
EMP1196,Male,1.2,Junior,NGO / Social Sector,Large (500-2000),1,Full-Time,18,0,0,0,0,Graduate,Tier 1,4,25,Engineering,20000
EMP1197,Male,2.4,Junior,Consulting,Large (500-2000),0,Full-Time,0,1,0,1,1,Graduate,Tier 1,3,24,Sales,38695
EMP1198,Female,0.5,Junior,Education,Large (500-2000),0,Full-Time,24,0,1,1,0,Graduate,Tier 1,3,22,Customer Support,14000
EMP1199,Female,3.3,Junior,Education,Large (500-2000),0,Full-Time,0,1,1,1,0,Graduate,Tier 2,2,24,Operations,18479
EMP1200,Female,9.9,Senior,Healthcare,SME (50-500),0,Full-Time,0,2,1,0,0,MBA,Tier 1,4,32,Customer Support,80759
EMP1201,Female,10.4,Senior,Healthcare,SME (50-500),0,Full-Time,12,1,1,0,1,PhD,Tier 1,3,33,Sales,101648
EMP1202,Male,6.8,Senior,Healthcare,Large (500-2000),1,Full-Time,3,2,0,0,1,Post-Graduate,Tier 1,3,27,Engineering,97693
EMP1203,Female,6.7,Mid,Media,Large (500-2000),0,Full-Time,0,1,0,0,0,Post-Graduate,Tier 1,2,28,HR,43269
EMP1204,Female,9.7,Senior,Healthcare,MNC (2000+),0,Full-Time,0,3,1,0,0,High School,Tier 1,4,35,Operations,97538
EMP1205,Male,4.4,Mid,NGO / Social Sector,SME (50-500),1,Full-Time,12,1,0,0,0,Post-Graduate,Tier 2,3,27,Data & Analytics,36814
EMP1206,Female,10.3,Senior,Consulting,Large (500-2000),0,Full-Time,18,2,1,0,1,Post-Graduate,Tier 1,3,33,Engineering,130832
EMP1207,Male,5.1,Mid,Education,SME (50-500),1,Full-Time,0,1,0,1,1,High School,Tier 1,2,28,Customer Support,33972
EMP1208,Male,6.7,Mid,Consulting,MNC (2000+),0,Full-Time,12,3,0,0,0,MBA,Tier 3,4,29,Engineering,74345
EMP1209,Male,8.5,Senior,Healthcare,MNC (2000+),0,Full-Time,0,2,0,1,1,Post-Graduate,Tier 3,4,30,Data & Analytics,97891
EMP1210,Female,5.4,Mid,Education,Startup (<50),0,Part-Time,18,1,0,0,0,MBA,Tier 2,2,31,Admin,21194
EMP1211,Male,0.5,Junior,Finance & Banking,MNC (2000+),1,Full-Time,0,0,0,1,1,Post-Graduate,Tier 3,3,22,Finance,27534
EMP1212,Male,6.5,Mid,Healthcare,Large (500-2000),0,Full-Time,0,3,0,1,0,Post-Graduate,Tier 3,5,27,HR,39718
EMP1213,Male,9.2,Senior,Technology,Large (500-2000),1,Full-Time,0,3,0,0,1,Graduate,Tier 3,3,32,Marketing,112259
EMP1214,Female,10.8,Senior,Media,MNC (2000+),0,Part-Time,0,2,0,1,0,MBA,Tier 3,1,35,Sales,69104
EMP1215,Male,8.8,Senior,Finance & Banking,Large (500-2000),0,Full-Time,3,3,0,0,1,Graduate,Tier 2,4,32,Engineering,144479
EMP1216,Female,10.3,Senior,Manufacturing,Startup (<50),0,Full-Time,6,3,0,1,0,MBA,Tier 3,4,33,Customer Support,59111
EMP1217,Male,19.9,Director,Consulting,Startup (<50),0,Full-Time,0,6,0,0,0,MBA,Tier 2,3,44,Operations,129750
EMP1218,Male,13.6,Manager,Healthcare,Large (500-2000),1,Full-Time,18,5,1,0,1,Post-Graduate,Tier 1,3,35,Finance,113545
EMP1219,Male,8.7,Senior,Technology,Large (500-2000),0,Full-Time,0,2,0,1,1,Graduate,Tier 3,3,31,Engineering,102172
EMP1220,Male,15.6,Manager,Retail,MNC (2000+),0,Full-Time,0,4,0,1,0,PhD,Tier 3,3,40,Engineering,94449
EMP1221,Female,6.2,Mid,Media,Large (500-2000),0,Full-Time,0,2,1,0,0,Graduate,Tier 1,3,30,HR,44631
EMP1222,Female,2.0,Junior,Retail,Large (500-2000),0,Full-Time,3,1,1,0,0,MBA,Tier 2,5,23,Legal,27241
EMP1223,Female,17.7,Manager,Manufacturing,Large (500-2000),0,Full-Time,0,4,1,1,1,MBA,Tier 3,2,44,Customer Support,106905
EMP1224,Female,6.7,Mid,Finance & Banking,SME (50-500),0,Part-Time,0,2,1,0,0,MBA,Tier 1,4,27,HR,49061
EMP1225,Male,15.2,Manager,Healthcare,SME (50-500),1,Full-Time,0,4,0,0,1,PhD,Tier 1,3,38,Operations,90084
EMP1226,Female,6.8,Mid,Finance & Banking,MNC (2000+),0,Full-Time,0,1,0,0,0,MBA,Tier 1,4,29,Data & Analytics,121465
EMP1227,Male,6.8,Senior,FMCG,Large (500-2000),1,Full-Time,0,3,0,0,1,Graduate,Tier 2,3,29,Customer Support,50251
EMP1228,Female,4.2,Mid,Education,MNC (2000+),0,Full-Time,12,1,1,0,1,PhD,Tier 3,4,27,Customer Support,28205
EMP1229,Male,14.6,Manager,Consulting,SME (50-500),0,Full-Time,0,4,0,0,0,Post-Graduate,Tier 3,2,39,Engineering,135718
EMP1230,Male,12.1,Senior,Healthcare,Startup (<50),1,Full-Time,0,4,0,1,0,Post-Graduate,Tier 3,5,33,Sales,67112
EMP1231,Male,12.0,Senior,Manufacturing,MNC (2000+),0,Part-Time,0,4,0,1,1,Graduate,Tier 2,3,36,Sales,88151
EMP1232,Male,0.7,Junior,Consulting,Startup (<50),0,Full-Time,0,0,1,0,0,Post-Graduate,Tier 1,4,23,Engineering,39702
EMP1233,Male,7.3,Senior,FMCG,MNC (2000+),0,Full-Time,0,1,0,0,1,Post-Graduate,Tier 1,3,31,Finance,97404
EMP1234,Female,9.2,Senior,Consulting,SME (50-500),0,Full-Time,0,2,1,0,0,Post-Graduate,Tier 2,3,33,HR,70040
EMP1235,Male,8.8,Senior,Finance & Banking,SME (50-500),0,Full-Time,6,2,0,1,1,MBA,Tier 1,3,32,Customer Support,68589
EMP1236,Male,8.4,Senior,Manufacturing,MNC (2000+),0,Full-Time,0,3,0,1,1,Graduate,Tier 1,4,32,Operations,95094
EMP1237,Female,14.8,Manager,Media,Large (500-2000),0,Full-Time,0,3,0,0,0,Post-Graduate,Tier 1,4,35,Operations,94962
EMP1238,Female,2.5,Junior,FMCG,Startup (<50),0,Full-Time,24,1,0,0,0,Graduate,Tier 3,3,22,Engineering,22100
EMP1239,Female,7.7,Senior,Consulting,Large (500-2000),1,Full-Time,12,1,1,0,1,MBA,Tier 2,5,34,Data & Analytics,114349
EMP1240,Male,1.2,Junior,Consulting,MNC (2000+),1,Full-Time,0,0,0,0,1,Graduate,Tier 1,3,23,Operations,24131
EMP1241,Female,12.6,Senior,Education,Startup (<50),0,Part-Time,12,3,1,0,0,MBA,Tier 1,3,36,Legal,64652
EMP1242,Female,11.4,Senior,Media,SME (50-500),0,Full-Time,24,2,0,0,0,Post-Graduate,Tier 3,4,34,Finance,74183
EMP1243,Female,4.5,Mid,Technology,SME (50-500),1,Part-Time,0,1,1,0,0,Graduate,Tier 2,3,30,Data & Analytics,113496
EMP1244,Female,16.1,Manager,Retail,MNC (2000+),0,Full-Time,6,3,1,1,1,MBA,Tier 1,3,40,Customer Support,127700
EMP1245,Female,8.1,Senior,Manufacturing,SME (50-500),1,Full-Time,18,1,1,0,0,Graduate,Tier 2,4,32,Finance,119852
EMP1246,Female,8.8,Senior,FMCG,Large (500-2000),1,Full-Time,6,0,1,0,0,Post-Graduate,Tier 2,5,32,Data & Analytics,121571
EMP1247,Male,12.6,Manager,Finance & Banking,SME (50-500),1,Full-Time,0,4,0,0,0,Post-Graduate,Tier 1,3,39,Sales,141634
EMP1248,Female,6.6,Mid,Manufacturing,Large (500-2000),0,Contract,24,1,0,0,0,MBA,Tier 3,2,29,Admin,31623
EMP1249,Male,9.1,Senior,Healthcare,MNC (2000+),1,Full-Time,6,3,1,0,0,MBA,Tier 2,4,34,Engineering,104964
EMP1250,Female,11.6,Senior,Consulting,MNC (2000+),0,Part-Time,24,3,1,1,0,MBA,Tier 1,2,35,Finance,97425
EMP1251,Female,8.6,Senior,Consulting,SME (50-500),0,Contract,6,1,1,1,0,MBA,Tier 3,2,32,Customer Support,78205
EMP1252,Male,7.7,Senior,Finance & Banking,SME (50-500),1,Full-Time,18,3,1,1,0,MBA,Tier 1,5,31,Data & Analytics,124246
EMP1253,Male,15.3,Manager,Finance & Banking,Large (500-2000),1,Full-Time,6,4,0,1,1,Post-Graduate,Tier 1,4,38,Marketing,195867
EMP1254,Male,9.5,Senior,Manufacturing,SME (50-500),0,Full-Time,12,3,0,0,0,Post-Graduate,Tier 1,1,33,Legal,57392
EMP1255,Female,10.4,Senior,NGO / Social Sector,SME (50-500),0,Part-Time,18,2,1,0,1,Post-Graduate,Tier 2,4,36,HR,45164
EMP1256,Male,4.9,Mid,Technology,Large (500-2000),1,Full-Time,0,1,0,1,0,High School,Tier 3,4,27,Operations,65850
EMP1257,Male,16.7,Manager,Media,SME (50-500),1,Full-Time,18,4,0,1,0,MBA,Tier 2,4,40,Data & Analytics,127742
EMP1258,Female,16.9,Manager,Manufacturing,Large (500-2000),0,Full-Time,0,3,1,0,1,MBA,Tier 1,3,40,Operations,156627
EMP1259,Female,8.8,Senior,Media,SME (50-500),0,Full-Time,3,1,0,0,0,MBA,Tier 3,4,30,Marketing,47483
EMP1260,Male,13.4,Manager,Consulting,Startup (<50),0,Full-Time,0,3,0,1,0,MBA,Tier 1,3,40,Engineering,130111
EMP1261,Male,8.7,Senior,Finance & Banking,SME (50-500),0,Part-Time,0,2,0,1,1,MBA,Tier 2,3,30,Data & Analytics,108556
EMP1262,Female,12.2,Senior,Retail,Large (500-2000),1,Part-Time,6,2,1,0,1,Post-Graduate,Tier 1,4,33,Sales,107661
EMP1263,Female,10.5,Senior,Technology,Large (500-2000),0,Full-Time,0,1,1,0,1,PhD,Tier 3,4,30,Admin,77834
EMP1264,Male,3.9,Mid,Manufacturing,Startup (<50),1,Full-Time,3,1,0,0,1,Post-Graduate,Tier 2,2,26,Admin,30774
EMP1265,Male,12.1,Manager,Healthcare,SME (50-500),1,Full-Time,0,4,0,1,1,MBA,Tier 2,4,31,Finance,135569
EMP1266,Male,14.8,Manager,Manufacturing,Large (500-2000),1,Full-Time,0,4,0,0,1,MBA,Tier 2,3,37,HR,112553
EMP1267,Female,8.3,Senior,Media,Large (500-2000),0,Part-Time,0,2,0,0,0,High School,Tier 1,5,30,Engineering,132628
EMP1268,Male,4.9,Mid,Finance & Banking,MNC (2000+),0,Full-Time,6,0,0,1,0,High School,Tier 1,5,28,Sales,69068
EMP1269,Male,17.0,Manager,Education,Startup (<50),1,Full-Time,0,5,0,0,1,Post-Graduate,Tier 2,5,38,Engineering,82579
EMP1270,Female,7.2,Mid,Media,SME (50-500),0,Full-Time,0,1,1,0,1,Graduate,Tier 1,5,28,Data & Analytics,53566
EMP1271,Male,12.9,Manager,Technology,SME (50-500),0,Full-Time,12,3,0,0,1,MBA,Tier 2,5,32,Data & Analytics,140884
EMP1272,Female,7.1,Senior,Retail,Large (500-2000),1,Full-Time,6,1,1,1,1,MBA,Tier 2,3,29,Admin,56296
EMP1273,Female,14.5,Manager,Media,SME (50-500),0,Full-Time,6,3,1,0,1,Post-Graduate,Tier 1,5,42,Data & Analytics,163789
EMP1274,Female,8.9,Senior,Consulting,SME (50-500),1,Part-Time,0,1,1,0,1,Post-Graduate,Tier 3,2,35,Finance,99853
EMP1275,Male,10.1,Senior,Finance & Banking,Large (500-2000),1,Full-Time,0,3,0,1,1,MBA,Tier 1,3,29,Engineering,136464
EMP1276,Male,7.7,Senior,Technology,Startup (<50),0,Full-Time,0,3,0,1,0,Post-Graduate,Tier 1,2,33,Data & Analytics,86842
EMP1277,Male,13.3,Manager,Finance & Banking,SME (50-500),1,Full-Time,0,4,1,1,0,Post-Graduate,Tier 1,2,36,Data & Analytics,167016
EMP1278,Male,8.9,Senior,Healthcare,SME (50-500),1,Full-Time,0,3,1,0,0,Post-Graduate,Tier 1,3,32,Sales,69425
EMP1279,Female,6.5,Mid,Technology,MNC (2000+),0,Full-Time,0,1,1,1,0,Post-Graduate,Tier 2,2,28,Customer Support,77774
EMP1280,Female,0.5,Junior,Finance & Banking,SME (50-500),0,Full-Time,0,1,1,0,0,MBA,Tier 3,3,23,Sales,35438
EMP1281,Female,14.4,Manager,Media,Large (500-2000),0,Part-Time,0,3,1,0,1,Graduate,Tier 3,4,37,HR,84142
EMP1282,Male,11.6,Senior,Technology,Startup (<50),1,Full-Time,0,4,0,0,1,MBA,Tier 1,5,35,Engineering,128614
EMP1283,Female,13.8,Senior,FMCG,Large (500-2000),0,Part-Time,0,3,0,0,0,Post-Graduate,Tier 2,3,36,HR,76587
EMP1284,Female,4.3,Mid,FMCG,SME (50-500),0,Full-Time,24,1,1,0,0,MBA,Tier 2,4,27,Operations,37034
EMP1285,Male,13.2,Manager,Manufacturing,MNC (2000+),0,Full-Time,0,4,0,0,0,Graduate,Tier 2,3,34,Legal,120012
EMP1286,Female,18.1,Manager,Retail,Large (500-2000),0,Part-Time,3,4,0,0,0,MBA,Tier 1,3,37,Marketing,153204
EMP1287,Male,11.5,Senior,Manufacturing,Large (500-2000),0,Full-Time,0,3,0,0,1,PhD,Tier 1,1,31,Marketing,80527
EMP1288,Male,18.8,Manager,Consulting,MNC (2000+),1,Full-Time,6,5,0,1,1,Graduate,Tier 3,4,40,Finance,198676
EMP1289,Female,4.0,Mid,Manufacturing,SME (50-500),0,Full-Time,18,0,1,1,0,High School,Tier 2,3,26,Legal,55970
EMP1290,Male,7.4,Senior,Education,Startup (<50),0,Full-Time,18,2,0,1,1,PhD,Tier 3,1,33,Admin,25509
EMP1291,Female,16.1,Manager,Consulting,MNC (2000+),0,Full-Time,6,3,1,0,1,Post-Graduate,Tier 1,3,41,Admin,107478
EMP1292,Male,13.9,Manager,Manufacturing,Large (500-2000),1,Full-Time,0,4,0,0,0,Post-Graduate,Tier 1,4,37,Engineering,213516
EMP1293,Female,9.5,Senior,FMCG,Large (500-2000),0,Full-Time,0,1,0,0,1,Graduate,Tier 2,4,30,Data & Analytics,109750
EMP1294,Female,11.2,Senior,Finance & Banking,Large (500-2000),1,Full-Time,12,2,0,0,1,MBA,Tier 1,5,33,Operations,122604
EMP1295,Male,10.3,Senior,Education,MNC (2000+),1,Contract,0,3,0,0,1,Graduate,Tier 1,3,35,Engineering,99653
EMP1296,Male,13.0,Senior,Manufacturing,Large (500-2000),1,Full-Time,0,4,0,1,0,MBA,Tier 3,1,35,Finance,84774
EMP1297,Male,0.5,Junior,Manufacturing,Large (500-2000),1,Full-Time,0,0,0,0,1,PhD,Tier 1,4,22,Operations,29202
EMP1298,Male,17.0,Manager,Education,Large (500-2000),1,Full-Time,0,4,0,1,1,MBA,Tier 1,3,40,Sales,121524
EMP1299,Male,4.9,Mid,Technology,Large (500-2000),0,Full-Time,0,1,0,1,1,Post-Graduate,Tier 1,5,30,Engineering,93658
EMP1300,Male,10.3,Senior,FMCG,Large (500-2000),0,Full-Time,0,2,0,1,1,MBA,Tier 2,3,33,Marketing,76413
EMP1301,Male,13.5,Manager,Healthcare,MNC (2000+),1,Contract,0,4,0,1,1,MBA,Tier 1,3,35,Sales,186062
EMP1302,Female,1.6,Junior,Education,MNC (2000+),0,Full-Time,12,0,1,1,0,MBA,Tier 2,4,25,Marketing,23869
EMP1303,Male,3.5,Mid,FMCG,SME (50-500),1,Full-Time,0,2,0,0,1,Post-Graduate,Tier 3,4,27,Customer Support,24837
EMP1304,Female,3.7,Mid,Retail,Startup (<50),1,Full-Time,6,1,1,1,0,Graduate,Tier 2,2,26,Sales,41519
EMP1305,Male,11.3,Senior,FMCG,SME (50-500),1,Contract,18,3,0,1,0,PhD,Tier 3,2,34,Finance,52822
EMP1306,Female,10.6,Senior,Technology,Startup (<50),0,Full-Time,18,2,0,1,0,MBA,Tier 1,4,33,Data & Analytics,134676
EMP1307,Male,5.5,Mid,Technology,SME (50-500),0,Full-Time,0,1,0,0,1,MBA,Tier 1,3,25,Finance,71401
EMP1308,Male,3.1,Mid,NGO / Social Sector,SME (50-500),1,Full-Time,6,1,0,1,0,Graduate,Tier 1,3,28,Finance,29297
EMP1309,Male,7.2,Senior,Manufacturing,MNC (2000+),1,Full-Time,3,1,0,0,0,Graduate,Tier 2,4,32,Engineering,133609
EMP1310,Female,1.8,Junior,Technology,SME (50-500),0,Full-Time,0,1,0,0,0,MBA,Tier 2,4,23,Data & Analytics,58261
EMP1311,Female,9.1,Senior,Retail,Startup (<50),0,Full-Time,6,1,0,0,1,Graduate,Tier 2,5,31,Legal,68051
EMP1312,Male,6.6,Senior,Manufacturing,SME (50-500),0,Full-Time,3,2,0,0,1,Graduate,Tier 3,1,29,Customer Support,45428
EMP1313,Female,6.2,Mid,Retail,SME (50-500),0,Contract,3,1,0,0,0,Graduate,Tier 2,2,29,Operations,45144
EMP1314,Male,17.3,Manager,Healthcare,MNC (2000+),1,Contract,0,4,0,0,0,PhD,Tier 3,3,38,Engineering,115675
EMP1315,Female,4.0,Junior,NGO / Social Sector,MNC (2000+),1,Full-Time,3,1,1,0,1,MBA,Tier 3,5,27,Customer Support,18068
EMP1316,Male,3.3,Mid,Finance & Banking,MNC (2000+),0,Full-Time,6,0,0,0,0,MBA,Tier 1,5,28,Sales,69828
EMP1317,Male,10.0,Senior,Technology,Large (500-2000),0,Contract,0,2,1,1,0,Post-Graduate,Tier 1,3,30,Marketing,84391
EMP1318,Female,0.5,Junior,Technology,MNC (2000+),1,Full-Time,12,0,0,0,0,PhD,Tier 1,3,23,Operations,35532
EMP1319,Female,9.8,Senior,Education,SME (50-500),0,Full-Time,12,2,0,0,0,PhD,Tier 2,5,32,Marketing,50577
EMP1320,Male,8.9,Senior,Retail,Large (500-2000),1,Full-Time,0,3,0,0,0,MBA,Tier 1,3,31,Marketing,59292
EMP1321,Female,11.3,Senior,Technology,Large (500-2000),1,Contract,12,3,1,1,0,Post-Graduate,Tier 1,5,33,Sales,148095
EMP1322,Male,6.8,Mid,Finance & Banking,Startup (<50),0,Contract,0,0,0,1,1,MBA,Tier 3,4,28,Finance,47400
EMP1323,Female,8.5,Senior,Healthcare,Large (500-2000),0,Full-Time,6,1,0,0,0,Post-Graduate,Tier 1,1,32,Marketing,74569
EMP1324,Male,7.7,Senior,FMCG,SME (50-500),1,Full-Time,0,3,0,0,0,Post-Graduate,Tier 2,2,31,Engineering,92606
EMP1325,Male,13.3,Manager,Technology,Large (500-2000),1,Full-Time,3,3,0,0,1,MBA,Tier 1,5,35,Finance,219757
EMP1326,Male,12.0,Manager,Manufacturing,SME (50-500),0,Full-Time,18,4,0,1,0,MBA,Tier 3,3,34,Sales,83476
EMP1327,Male,9.8,Senior,NGO / Social Sector,Large (500-2000),1,Full-Time,0,3,0,0,1,MBA,Tier 3,5,33,Sales,47933
EMP1328,Female,6.5,Mid,FMCG,SME (50-500),1,Full-Time,6,0,1,0,0,MBA,Tier 3,3,30,HR,30833
EMP1329,Female,15.4,Manager,Media,SME (50-500),0,Full-Time,0,3,1,0,0,Graduate,Tier 2,3,37,Admin,67271
EMP1330,Male,8.7,Senior,Healthcare,Startup (<50),0,Full-Time,0,3,0,1,1,Graduate,Tier 1,4,30,Marketing,74538
EMP1331,Female,7.8,Senior,Healthcare,Startup (<50),0,Part-Time,12,1,0,0,0,Graduate,Tier 2,4,30,Sales,68260
EMP1332,Female,7.1,Mid,Technology,Startup (<50),1,Part-Time,3,1,1,1,1,Graduate,Tier 2,3,26,Operations,67095
EMP1333,Male,11.8,Manager,Retail,MNC (2000+),1,Full-Time,12,3,1,0,0,MBA,Tier 1,3,35,HR,75736
EMP1334,Male,7.0,Senior,Technology,SME (50-500),1,Full-Time,0,2,0,0,1,Post-Graduate,Tier 1,2,29,Engineering,104763
EMP1335,Male,8.0,Senior,FMCG,Large (500-2000),1,Contract,0,3,1,0,1,Graduate,Tier 3,4,32,Finance,94425
EMP1336,Female,4.1,Mid,FMCG,SME (50-500),0,Full-Time,12,0,0,0,1,Post-Graduate,Tier 2,4,30,HR,44366
EMP1337,Male,14.7,Manager,Consulting,Large (500-2000),0,Full-Time,0,5,0,0,1,Post-Graduate,Tier 1,4,36,Engineering,215988
EMP1338,Female,0.5,Junior,Media,SME (50-500),0,Full-Time,12,0,0,0,0,Post-Graduate,Tier 2,4,23,Data & Analytics,23684
EMP1339,Male,7.5,Senior,NGO / Social Sector,Large (500-2000),0,Full-Time,0,2,0,0,0,MBA,Tier 2,3,27,Finance,45390
EMP1340,Male,13.9,Manager,Healthcare,Large (500-2000),1,Full-Time,0,3,0,0,0,Post-Graduate,Tier 2,3,36,Engineering,119366
EMP1341,Male,13.0,Manager,Finance & Banking,SME (50-500),1,Full-Time,12,4,0,0,0,Post-Graduate,Tier 1,5,32,Marketing,191780
EMP1342,Male,13.1,Manager,Retail,MNC (2000+),1,Full-Time,0,4,0,0,0,High School,Tier 1,3,34,Finance,126485
EMP1343,Female,11.5,Senior,Education,Large (500-2000),0,Full-Time,6,3,1,1,1,MBA,Tier 2,5,36,Admin,43445
EMP1344,Male,9.9,Senior,Technology,Large (500-2000),0,Full-Time,0,3,0,1,0,PhD,Tier 2,2,33,Engineering,136871
EMP1345,Male,12.1,Senior,Finance & Banking,SME (50-500),0,Full-Time,0,3,0,1,1,Post-Graduate,Tier 3,2,40,Marketing,76014
EMP1346,Female,1.2,Junior,Education,SME (50-500),1,Full-Time,24,0,1,0,1,MBA,Tier 2,5,22,Marketing,16105
EMP1347,Male,7.7,Senior,Manufacturing,SME (50-500),1,Full-Time,0,3,0,0,1,MBA,Tier 1,2,33,Engineering,101095
EMP1348,Male,12.0,Manager,Technology,Large (500-2000),1,Full-Time,0,3,0,0,1,Post-Graduate,Tier 1,3,35,HR,164949
EMP1349,Female,6.2,Mid,Retail,Large (500-2000),0,Full-Time,3,1,0,1,0,MBA,Tier 3,4,28,Sales,42991
EMP1350,Female,10.3,Senior,Finance & Banking,Large (500-2000),0,Part-Time,6,3,1,0,0,Post-Graduate,Tier 2,2,31,Marketing,111145
EMP1351,Male,10.3,Senior,FMCG,SME (50-500),1,Part-Time,18,4,0,1,0,PhD,Tier 1,3,33,HR,43134
EMP1352,Male,7.7,Senior,FMCG,SME (50-500),1,Full-Time,0,3,0,1,0,Graduate,Tier 1,4,28,Operations,72054
EMP1353,Female,10.1,Senior,Media,SME (50-500),1,Part-Time,0,2,1,0,0,Graduate,Tier 1,4,33,Marketing,78947
EMP1354,Male,13.1,Manager,Healthcare,Large (500-2000),1,Full-Time,0,4,0,1,0,MBA,Tier 1,2,36,Finance,121940
EMP1355,Female,0.8,Junior,Technology,Large (500-2000),0,Full-Time,3,0,0,0,0,Post-Graduate,Tier 3,2,22,Sales,31672
EMP1356,Female,14.8,Manager,Education,Startup (<50),1,Full-Time,18,3,0,0,0,MBA,Tier 2,3,37,Sales,90120
EMP1357,Female,10.4,Senior,Consulting,Startup (<50),0,Full-Time,18,3,0,0,1,Post-Graduate,Tier 3,5,33,Customer Support,59472
EMP1358,Male,6.5,Mid,FMCG,SME (50-500),1,Full-Time,0,1,0,0,1,PhD,Tier 3,3,31,HR,33912
EMP1359,Female,7.1,Mid,Retail,SME (50-500),1,Contract,12,2,1,1,1,MBA,Tier 1,4,29,Admin,45513
EMP1360,Male,9.9,Senior,FMCG,Startup (<50),1,Full-Time,0,2,0,1,1,Post-Graduate,Tier 1,4,32,Finance,96469
EMP1361,Female,7.8,Senior,Education,Startup (<50),0,Part-Time,0,2,1,0,1,Post-Graduate,Tier 1,1,30,Admin,39678
EMP1362,Male,10.1,Senior,Healthcare,MNC (2000+),1,Full-Time,0,4,0,1,1,Graduate,Tier 2,3,33,Customer Support,76424
EMP1363,Female,0.9,Junior,Healthcare,SME (50-500),0,Full-Time,0,0,0,0,0,Post-Graduate,Tier 3,1,24,Finance,24579
EMP1364,Male,11.4,Senior,Manufacturing,Startup (<50),1,Full-Time,0,2,1,0,1,Post-Graduate,Tier 2,5,31,Marketing,80857
EMP1365,Male,7.5,Senior,FMCG,MNC (2000+),1,Full-Time,3,2,0,0,1,Post-Graduate,Tier 2,4,31,Finance,99726
EMP1366,Male,4.0,Mid,Consulting,Startup (<50),0,Full-Time,0,1,0,1,1,PhD,Tier 1,3,26,Sales,47389
EMP1367,Female,3.9,Mid,Retail,SME (50-500),0,Full-Time,0,0,0,0,0,Graduate,Tier 1,2,27,Marketing,55103
EMP1368,Male,15.0,Manager,FMCG,Large (500-2000),1,Full-Time,0,4,0,0,0,Post-Graduate,Tier 3,4,33,Engineering,145601
EMP1369,Male,0.5,Junior,Media,MNC (2000+),1,Full-Time,0,0,0,0,0,MBA,Tier 1,3,22,Sales,22325
EMP1370,Male,5.0,Mid,FMCG,Large (500-2000),1,Full-Time,0,2,0,1,1,Graduate,Tier 3,1,28,Engineering,50740
EMP1371,Male,9.6,Senior,Technology,MNC (2000+),1,Part-Time,0,3,0,1,0,Graduate,Tier 1,2,32,Engineering,156531
EMP1372,Male,7.8,Senior,Consulting,Large (500-2000),1,Full-Time,0,3,0,1,0,MBA,Tier 1,3,34,Sales,116401
EMP1373,Male,16.7,Manager,Consulting,Large (500-2000),1,Contract,0,5,0,1,1,Post-Graduate,Tier 1,4,38,Legal,144554
EMP1374,Female,10.7,Senior,Manufacturing,Large (500-2000),0,Full-Time,12,2,0,0,0,Post-Graduate,Tier 3,4,34,Operations,58833
EMP1375,Female,4.2,Mid,Healthcare,Startup (<50),1,Full-Time,6,0,1,0,0,Graduate,Tier 3,5,27,HR,41847
EMP1376,Male,17.6,Manager,Retail,SME (50-500),1,Contract,18,5,0,0,0,Post-Graduate,Tier 2,2,40,Data & Analytics,116561
EMP1377,Female,3.2,Mid,FMCG,Startup (<50),0,Full-Time,12,0,1,0,0,MBA,Tier 2,4,22,Admin,36999
EMP1378,Male,13.0,Senior,Finance & Banking,Large (500-2000),1,Contract,0,4,1,1,1,High School,Tier 3,2,37,Engineering,115281
EMP1379,Female,14.8,Manager,Media,SME (50-500),0,Full-Time,3,2,1,0,0,Graduate,Tier 1,4,38,Marketing,101995
